0.00,-13.79,0.00,-13.79,0.00,-74.14,20.58,-45.09,-17.45,-28.69,0.00,-13.79,0.00,-13.79,0.00,0.00,-13.79,0.00,-13.79,0.00,0.00,-13.79,0.37,13.79,209.50
0.00,-13.07,0.00,-13.07,0.00,-74.14,21.31,-45.09,-16.73,-28.69,0.00,-13.07,0.00,-13.07,0.00,0.00,-13.07,0.00,-13.07,0.00,0.00,-13.07,0.38,13.07,203.70
0.00,-15.53,0.00,-15.53,0.00,-78.66,18.45,-45.38,-19.55,-28.69,0.00,-15.53,0.00,-15.53,0.00,0.00,-15.53,0.00,-15.53,0.00,0.00,-15.53,-0.35,15.53,194.75
0.00,-13.45,0.00,-13.45,0.00,-78.66,20.53,-45.38,-17.47,-28.69,0.00,-13.45,0.00,-13.45,0.00,0.00,-13.45,0.00,-13.45,0.00,0.00,-13.45,-0.58,13.45,199.59
0.00,-13.18,0.00,-13.18,0.00,-74.86,24.16,-43.61,-14.01,-28.69,0.00,-13.18,0.00,-13.18,0.00,0.00,-13.18,0.00,-13.18,0.00,0.00,-13.18,-0.18,13.18,186.49
0.00,-13.76,0.00,-13.76,0.00,-80.78,20.86,-50.74,-18.47,-28.69,0.00,-13.76,0.00,-13.76,0.00,0.00,-13.76,0.00,-13.76,0.00,0.00,-13.76,17.77,13.76,192.08
0.00,-14.32,0.00,-14.32,0.00,-82.12,20.77,-47.15,-20.46,-28.69,0.00,-14.32,0.00,-14.32,0.00,0.00,-14.32,0.00,-14.32,0.00,0.00,-14.32,10.62,14.32,174.03
0.00,-16.38,0.00,-16.38,0.00,-82.12,18.72,-47.15,-22.51,-28.69,0.00,-16.38,0.00,-16.38,0.00,0.00,-16.38,0.00,-16.38,0.00,0.00,-16.38,23.50,16.38,177.70
0.00,-15.27,0.00,-15.27,0.00,-82.15,18.89,-48.02,-21.77,-28.69,0.00,-15.27,0.00,-15.27,0.00,0.00,-15.27,0.00,-15.27,0.00,0.00,-15.27,13.33,15.27,164.87
0.00,-15.15,0.00,-15.15,0.00,-81.56,19.23,-46.03,-21.28,-28.69,0.00,-15.15,0.00,-15.15,0.00,0.00,-15.15,0.00,-15.15,0.00,0.00,-15.15,26.74,15.15,170.09
0.00,-18.75,0.00,-18.75,0.00,-80.81,15.59,-44.91,-24.99,-28.69,0.00,-18.75,0.00,-18.75,0.00,0.00,-18.75,0.00,-18.75,0.00,0.00,-18.75,14.33,18.75,149.56
0.00,-18.86,0.00,-18.86,0.00,-86.23,18.75,-57.51,-21.84,-28.69,0.00,-18.86,0.00,-18.86,0.00,0.00,-18.86,0.00,-18.86,0.00,0.00,-18.86,6.58,18.86,155.57
0.00,-18.86,0.00,-18.86,0.00,-86.23,18.75,-57.51,-21.84,-28.69,0.00,-18.86,0.00,-18.86,0.00,0.00,-18.86,0.00,-18.86,0.00,0.00,-18.86,6.58,18.86,155.57
0.00,-17.96,0.00,-17.96,0.00,-88.41,20.31,-63.97,-20.32,-28.69,0.00,-17.96,0.00,-17.96,0.00,0.00,-17.96,0.00,-17.96,0.00,0.00,-17.96,1.60,17.96,267.46
0.00,-24.89,0.00,-24.89,0.00,-96.66,9.63,-69.49,-29.64,-28.69,0.00,-24.89,0.00,-24.89,0.00,0.00,-24.89,0.00,-24.89,0.00,0.00,-24.89,13.62,24.89,139.79
0.00,-34.65,0.00,-34.65,0.00,-96.66,-0.12,-69.49,-39.39,-28.69,0.00,-34.65,0.00,-34.65,0.00,0.00,-34.65,0.00,-34.65,0.00,0.00,-34.65,6.16,34.65,139.50
0.00,-26.99,0.00,-26.99,0.00,-87.24,6.64,-56.05,-27.54,-28.69,0.00,-26.99,0.00,-26.99,0.00,0.00,-26.99,0.00,-26.99,0.00,0.00,-26.99,27.27,26.99,151.75
0.00,-27.97,0.00,-27.97,0.00,-21.05,7.42,-72.97,-32.32,-28.69,0.00,-27.97,0.00,-27.97,0.00,0.00,-27.97,0.00,-27.97,0.00,0.00,-27.97,27.90,27.97,145.28
0.00,-27.81,0.00,-27.81,0.00,-60.74,4.28,-58.30,-36.05,-28.69,0.00,-27.81,0.00,-27.81,0.00,0.00,-27.81,0.00,-27.81,0.00,0.00,-27.81,30.08,27.81,129.63
0.00,-23.97,0.00,-23.97,0.00,-60.74,8.13,-58.30,-32.21,-28.69,0.00,-23.97,0.00,-23.97,0.00,0.00,-23.97,0.00,-23.97,0.00,0.00,-23.97,12.38,23.97,137.76
0.00,-17.54,0.00,-17.54,0.00,-81.62,20.65,-72.39,-25.82,-28.69,0.00,-17.54,0.00,-17.54,0.00,0.00,-17.54,0.00,-17.54,0.00,0.00,-17.54,5.06,17.54,119.70
0.00,-17.54,0.00,-17.54,0.00,-81.62,20.65,-72.39,-25.82,-28.69,0.00,-17.54,0.00,-17.54,0.00,0.00,-17.54,0.00,-17.54,0.00,0.00,-17.54,5.06,17.54,119.70
0.00,-14.73,0.00,-14.73,0.00,-80.52,22.19,-70.16,-20.43,-28.69,0.00,-14.73,0.00,-14.73,0.00,0.00,-14.73,0.00,-14.73,0.00,0.00,-14.73,1.74,14.73,118.55
0.00,-10.04,0.00,-10.04,0.00,-77.62,23.52,-65.95,-16.38,-28.69,0.00,-10.04,0.00,-10.04,0.00,0.00,-10.04,0.00,-10.04,0.00,0.00,-10.04,26.40,10.04,116.40
0.00,-8.60,0.00,-8.60,0.00,-74.66,20.16,-56.86,-17.69,-28.69,0.00,-8.60,0.00,-8.60,0.00,0.00,-8.60,0.00,-8.60,0.00,0.00,-8.60,35.05,8.60,108.81
0.00,-2.33,0.00,-2.33,0.00,-74.17,24.10,-50.83,-11.98,-28.69,0.00,-2.33,0.00,-2.33,0.00,0.00,-2.33,0.00,-2.33,0.00,0.00,-2.33,39.31,2.33,103.40
0.00,-8.56,0.00,-8.56,0.00,-72.82,15.77,-44.92,-27.03,-28.69,0.00,-8.56,0.00,-8.56,0.00,0.00,-8.56,0.00,-8.56,0.00,0.00,-8.56,25.27,8.56,108.09
0.00,-11.67,0.00,-11.67,0.00,-70.52,13.27,-41.39,-21.24,-28.69,0.00,-11.67,0.00,-11.67,0.00,0.00,-11.67,0.00,-11.67,0.00,0.00,-11.67,17.62,11.67,105.61
0.00,-16.27,0.00,-16.27,0.00,-70.52,8.67,-41.39,-25.84,-28.69,0.00,-16.27,0.00,-16.27,0.00,0.00,-16.27,0.00,-16.27,0.00,0.00,-16.27,30.50,16.27,96.39
0.00,-16.27,0.00,-16.27,0.00,-76.14,8.46,-43.17,-23.89,-28.69,0.00,-16.27,0.00,-16.27,0.00,0.00,-16.27,0.00,-16.27,0.00,0.00,-16.27,30.50,16.27,96.39
0.00,-13.56,0.00,-13.56,0.00,-77.27,17.05,-41.68,-18.68,-28.69,0.00,-13.56,0.00,-13.56,0.00,0.00,-13.56,0.00,-13.56,0.00,0.00,-13.56,25.32,13.56,82.64
0.00,-14.80,0.00,-14.80,0.00,-77.27,15.81,-41.68,-19.92,-28.69,0.00,-14.80,0.00,-14.80,0.00,0.00,-14.80,0.00,-14.80,0.00,0.00,-14.80,16.21,14.80,90.85
0.00,-17.98,0.00,-17.98,0.00,-86.17,7.84,-57.26,-24.55,-28.69,0.00,-17.98,0.00,-17.98,0.00,0.00,-17.98,0.00,-17.98,0.00,0.00,-17.98,10.69,17.98,85.92
0.00,-17.98,0.00,-17.98,0.00,-86.17,7.84,-57.26,-24.55,-28.69,0.00,-17.98,0.00,-17.98,0.00,0.00,-17.98,0.00,-17.98,0.00,0.00,-17.98,10.69,17.98,85.92
0.00,-19.56,0.00,-19.56,0.00,-82.66,1.96,-50.48,-27.95,-28.69,0.00,-19.56,0.00,-19.56,0.00,0.00,-19.56,0.00,-19.56,0.00,0.00,-19.56,24.28,19.56,141.11
0.00,-13.88,0.00,-13.88,0.00,-80.78,11.58,-48.80,-23.46,-28.69,0.00,-13.88,0.00,-13.88,0.00,0.00,-13.88,0.00,-13.88,0.00,0.00,-13.88,9.13,13.88,82.64
0.00,-9.52,0.00,-9.52,0.00,-73.81,6.90,-56.64,-75.14,-28.69,0.00,-9.52,0.00,-9.52,0.00,0.00,-9.52,0.00,-9.52,0.00,0.00,-9.52,5.70,9.52,73.41
0.00,-11.15,0.00,-11.15,0.00,-73.81,5.27,-56.64,-76.77,-28.69,0.00,-11.15,0.00,-11.15,0.00,0.00,-11.15,0.00,-11.15,0.00,0.00,-11.15,3.80,11.15,88.31
0.00,-12.72,0.00,-12.72,0.00,-82.28,-6.79,-40.19,-108.54,-28.69,0.00,-12.72,0.00,-12.72,0.00,0.00,-12.72,0.00,-12.72,0.00,0.00,-12.72,2.07,12.72,80.53
0.00,-12.72,0.00,-12.72,0.00,-82.28,-6.79,-40.19,-108.54,-28.69,0.00,-12.72,0.00,-12.72,0.00,0.00,-12.72,0.00,-12.72,0.00,0.00,-12.72,2.07,12.72,80.53
0.00,-19.03,0.00,-19.03,0.00,-88.01,-25.97,-36.38,-92.00,-28.69,0.00,-19.03,0.00,-19.03,0.00,0.00,-19.03,0.00,-19.03,0.00,0.00,-19.03,1.51,19.03,116.53
0.00,-15.28,0.00,-15.28,0.00,-81.55,-8.48,-29.27,-70.95,-28.69,0.00,-15.28,0.00,-15.28,0.00,0.00,-15.28,0.00,-15.28,0.00,0.00,-15.28,2.60,15.28,84.48
0.00,-15.28,0.00,-15.28,0.00,-71.79,-14.76,-28.47,-52.17,-28.69,0.00,-15.28,0.00,-15.28,0.00,0.00,-15.28,0.00,-15.28,0.00,0.00,-15.28,2.60,15.28,84.48
0.00,-14.49,0.00,-14.49,0.00,-62.12,8.14,-20.16,-70.04,-28.69,0.00,-14.49,0.00,-14.49,0.00,0.00,-14.49,0.00,-14.49,0.00,0.00,-14.49,19.77,14.49,78.15
0.00,-15.30,0.00,-15.30,0.00,-81.96,-13.74,-15.93,-41.88,-28.69,0.00,-15.30,0.00,-15.30,0.00,0.00,-15.30,0.00,-15.30,0.00,0.00,-15.30,24.55,15.30,69.73
0.00,-13.76,0.00,-13.76,0.00,-81.96,-12.20,-15.93,-40.34,-28.69,0.00,-13.76,0.00,-13.76,0.00,0.00,-13.76,0.00,-13.76,0.00,0.00,-13.76,14.73,13.76,70.01
